STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,Severity
FLORIDA,October,Tropical Storm,COASTAL JEFFERSON,1
SOUTH CAROLINA,October,Flash Flood,LEXINGTON,1
PENNSYLVANIA,June,Flash Flood,FAYETTE,1
INDIANA,September,Flash Flood,DAVIESS,1
PENNSYLVANIA,July,Flash Flood,ALLEGHENY,1
PENNSYLVANIA,July,Flash Flood,FAYETTE,1
WISCONSIN,October,Flood,GREEN,1
WISCONSIN,October,Flood,ROCK,1
CALIFORNIA,March,Avalanche,MONO,1
OKLAHOMA,April,Wildfire,ROGER MILLS,1
INDIANA,December,Flood,FRANKLIN,1
MISSISSIPPI,February,Flash Flood,OKTIBBEHA,1
MISSISSIPPI,April,Flash Flood,LEAKE,1
NEW YORK,August,Flash Flood,TIOGA,1
LOUISIANA,February,Flood,RICHLAND,1
ILLINOIS,December,Tornado,SCHUYLER,1
IOWA,September,Flood,FLOYD,1
NORTH CAROLINA,September,Tropical Storm,WASHINGTON,1
NORTH CAROLINA,September,Flood,UNION,1
OHIO,May,Flash Flood,HOLMES,1
LOUISIANA,February,Flash Flood,FRANKLIN,1
MISSISSIPPI,February,Flash Flood,SHARKEY,1
LOUISIANA,January,Flash Flood,CALCASIEU,1
MISSISSIPPI,April,Flash Flood,NESHOBA,1
TEXAS,June,Flash Flood,MITCHELL,1
NEBRASKA,June,Flash Flood,THAYER,1
TENNESSEE,April,Flash Flood,DAVIDSON,1
MISSISSIPPI,July,Flash Flood,HINDS,1
NEW YORK,July,Flash Flood,SULLIVAN,1
MICHIGAN,September,Flash Flood,ALGER,1
MISSISSIPPI,September,Flash Flood,UNION,1
PENNSYLVANIA,July,Flash Flood,BRADFORD,1
ARIZONA,September,Flash Flood,PIMA,1
NEW YORK,September,Flash Flood,CHEMUNG,1
NEW YORK,September,Flash Flood,CHEMUNG,1
PENNSYLVANIA,July,Flash Flood,BRADFORD,1
TEXAS,September,Flash Flood,DALLAS,1
NORTH DAKOTA,July,Flash Flood,EMMONS,1
ILLINOIS,September,Flash Flood,PERRY,1
PENNSYLVANIA,August,Flash Flood,WYOMING,1
MASSACHUSETTS,August,Flash Flood,ESSEX,1
NEW YORK,August,Flash Flood,CHEMUNG,1
NEW YORK,August,Flash Flood,BROOME,1
NEW YORK,August,Flash Flood,BROOME,1
PENNSYLVANIA,August,Flash Flood,BRADFORD,1
PENNSYLVANIA,August,Flash Flood,BRADFORD,1
KENTUCKY,August,Flash Flood,LEWIS,1
MISSISSIPPI,August,Flash Flood,WASHINGTON,1
NORTH CAROLINA,August,Flash Flood,ALAMANCE,1
NORTH CAROLINA,August,Flash Flood,ALAMANCE,1
NEW YORK,August,Flash Flood,TIOGA,1
MARYLAND,August,Flash Flood,CARROLL,1
GEORGIA,May,Flash Flood,TALBOT,1
GEORGIA,May,Flash Flood,HARRIS,1
GEORGIA,May,Flash Flood,TALBOT,1
GEORGIA,July,Flash Flood,LUMPKIN,1
AMERICAN SAMOA,October,Flash Flood,TUTUILA,1
WISCONSIN,August,Flash Flood,COLUMBIA,1
TENNESSEE,May,Flash Flood,MACON,1
ARIZONA,July,Flash Flood,MARICOPA,1
MISSOURI,July,Flash Flood,DOUGLAS,1
AMERICAN SAMOA,August,Flash Flood,TUTUILA,1
COLORADO,July,Flash Flood,PARK,1
INDIANA,April,Flash Flood,DECATUR,1
PENNSYLVANIA,July,Flash Flood,INDIANA,1
TENNESSEE,February,Flood,MADISON,1
TENNESSEE,February,Flood,WEAKLEY,1
KENTUCKY,February,Flood,PERRY,1
KENTUCKY,February,Flood,LAWRENCE,1
INDIANA,March,Flood,GIBSON,1
TENNESSEE,February,Flood,HENDERSON,1
TENNESSEE,February,Flood,HENRY,1
INDIANA,March,Flood,PIKE,1
ARKANSAS,March,Flood,CHICOT,1
INDIANA,April,Flood,GIBSON,1
WEST VIRGINIA,April,Flood,HARRISON,1
MONTANA,April,Flood,MISSOULA,1
MONTANA,April,Flood,MISSOULA,1
MASSACHUSETTS,May,Flood,SUFFOLK,1
FLORIDA,May,Flood,BROWARD,1
PENNSYLVANIA,September,Flood,WASHINGTON,1
MISSOURI,September,Flood,BENTON,1
PENNSYLVANIA,September,Flood,BEAVER,1
MASSACHUSETTS,August,Flood,BARNSTABLE,1
MASSACHUSETTS,August,Flood,MIDDLESEX,1
MASSACHUSETTS,August,Flood,WORCESTER,1
MASSACHUSETTS,August,Flood,BRISTOL,1
MASSACHUSETTS,August,Flood,BARNSTABLE,1
MASSACHUSETTS,August,Flood,HAMPDEN,1
MASSACHUSETTS,June,Flood,MIDDLESEX,1
MARYLAND,June,Flood,ANNE ARUNDEL,1
MISSISSIPPI,December,Flood,LAUDERDALE,1
WISCONSIN,September,Flood,JEFFERSON,1
CONNECTICUT,October,Flood,HARTFORD,1
WISCONSIN,October,Flood,GREEN,1
WISCONSIN,October,Flood,LAFAYETTE,1
ILLINOIS,September,Flood,GALLATIN,1
FLORIDA,October,Storm Surge/Tide,COASTAL CITRUS,1
LOUISIANA,January,Tornado,VERNON,1
MISSISSIPPI,March,Tornado,HINDS,1
LOUISIANA,March,Tornado,CALDWELL,1
LOUISIANA,April,Tornado,RICHLAND,1
MISSISSIPPI,April,Tornado,RANKIN,1
MISSISSIPPI,April,Tornado,WARREN,1
ARKANSAS,April,Tornado,SEBASTIAN,1
MISSISSIPPI,April,Tornado,OKTIBBEHA,1
LOUISIANA,April,Tornado,WEBSTER,1
LOUISIANA,April,Tornado,CLAIBORNE,1
LOUISIANA,April,Tornado,WEST CARROLL,1
MISSISSIPPI,April,Tornado,LAMAR,1
PENNSYLVANIA,June,Tornado,WESTMORELAND,1
GEORGIA,November,Tornado,BIBB,1
TENNESSEE,September,Tornado,FENTRESS,1
MINNESOTA,September,Tornado,GOODHUE,1
OKLAHOMA,August,Tornado,ROGERS,1
WISCONSIN,May,Tornado,WASHINGTON,1
WISCONSIN,June,Tornado,LAFAYETTE,1
GEORGIA,August,Tornado,JONES,1
MISSISSIPPI,December,Tornado,YAZOO,1
ALABAMA,December,Tornado,HOUSTON,1
LOUISIANA,October,Tornado,CALCASIEU,1
LOUISIANA,October,Tornado,EVANGELINE,1
TEXAS,October,Tornado,HILL,1
NEW YORK,October,Tornado,ERIE,1
MISSISSIPPI,November,Tornado,PONTOTOC,1
OKLAHOMA,November,Tornado,OSAGE,1
OKLAHOMA,November,Tornado,ADAIR,1
TENNESSEE,November,Tornado,WHITE,1
TENNESSEE,November,Tornado,HICKMAN,1
WISCONSIN,August,Tornado,WALWORTH,1
MISSISSIPPI,November,Tornado,MADISON,1
MISSISSIPPI,November,Tornado,RANKIN,1
MISSISSIPPI,November,Tornado,SCOTT,1
ARKANSAS,April,Tornado,BAXTER,1
MISSISSIPPI,September,Tropical Depression,SMITH,1
MISSISSIPPI,September,Tropical Depression,SCOTT,1
MISSISSIPPI,September,Tropical Depression,COVINGTON,1
MISSISSIPPI,September,Tropical Depression,WINSTON,1
MISSISSIPPI,September,Tropical Storm,FORREST,1
IDAHO,September,Wildfire,LOWER SNAKE RIVER PLAIN,1
IOWA,June,Tornado,WINNEBAGO,2
OKLAHOMA,April,Wildfire,DEWEY,2
MISSISSIPPI,January,Tornado,JONES,2
MARYLAND,November,Tornado,BALTIMORE,2
MISSISSIPPI,September,Flash Flood,RANKIN,2
MISSISSIPPI,September,Flash Flood,CLAY,2
IOWA,October,Tornado,CLARKE,2
CALIFORNIA,August,Wildfire,WEST SLOPE NORTHERN SIERRA NEVADA,2
KANSAS,August,Flash Flood,MONTGOMERY,2
TEXAS,December,Flash Flood,CALDWELL,2
MARYLAND,August,Flash Flood,HARFORD,2
NORTH CAROLINA,September,Flash Flood,SCOTLAND,2
OKLAHOMA,October,Flood,JOHNSTON,2
SOUTH CAROLINA,September,Hurricane,CENTRAL HORRY,2
MARYLAND,November,Tornado,BALTIMORE CITY (C),2
TEXAS,September,Flash Flood,TARRANT,2
KENTUCKY,September,Flash Flood,JEFFERSON,2
NORTH CAROLINA,September,Flash Flood,ROBESON,2
SOUTH CAROLINA,September,Flash Flood,HORRY,2
ARIZONA,August,Flash Flood,COCHISE,2
KENTUCKY,December,Flood,MONROE,2
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,2
MASSACHUSETTS,January,Coastal Flood,SUFFOLK,2
KENTUCKY,May,Flash Flood,LEWIS,2
MISSISSIPPI,February,Flash Flood,LEFLORE,2
TENNESSEE,May,Flash Flood,HENRY,2
INDIANA,April,Flash Flood,UNION,2
TEXAS,September,Flash Flood,DENTON,2
TEXAS,September,Flash Flood,MIDLAND,2
SOUTH CAROLINA,July,Flash Flood,CHARLESTON,2
WEST VIRGINIA,July,Flash Flood,KANAWHA,2
ILLINOIS,September,Flash Flood,LAKE,2
WASHINGTON,May,Flash Flood,WHITMAN,2
KENTUCKY,September,Flash Flood,BATH,2
VIRGINIA,May,Flash Flood,CARROLL,2
WEST VIRGINIA,May,Flash Flood,WEBSTER,2
NEW YORK,July,Flash Flood,TIOGA,2
NEVADA,July,Flash Flood,CLARK,2
NORTH CAROLINA,May,Flash Flood,RUTHERFORD,2
NORTH CAROLINA,May,Flash Flood,POLK,2
TEXAS,May,Flash Flood,EL PASO,2
NEVADA,July,Flash Flood,CLARK,2
INDIANA,September,Flash Flood,SPENCER,2
MISSISSIPPI,September,Flash Flood,CARROLL,2
MINNESOTA,September,Flash Flood,OLMSTED,2
PENNSYLVANIA,July,Flash Flood,BRADFORD,2
NEW YORK,September,Flash Flood,CHEMUNG,2
PENNSYLVANIA,July,Flash Flood,LUZERNE,2
NEW YORK,September,Flash Flood,TIOGA,2
PENNSYLVANIA,July,Flash Flood,BRADFORD,2
KENTUCKY,July,Flash Flood,BOYLE,2
PENNSYLVANIA,July,Flash Flood,BRADFORD,2
NEW YORK,August,Flash Flood,CHEMUNG,2
OKLAHOMA,August,Flash Flood,CLEVELAND,2
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,2
TEXAS,August,Flash Flood,ECTOR,2
MISSISSIPPI,August,Flash Flood,MADISON,2
NORTH CAROLINA,August,Flash Flood,MCDOWELL,2
MASSACHUSETTS,August,Flash Flood,ESSEX,2
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
WEST VIRGINIA,June,Flash Flood,TYLER,2
KENTUCKY,June,Flash Flood,BELL,2
MICHIGAN,June,Flash Flood,GOGEBIC,2
IOWA,June,Flash Flood,POLK,2
WEST VIRGINIA,June,Flash Flood,BARBOUR,2
IOWA,June,Flash Flood,CERRO GORDO,2
GEORGIA,May,Flash Flood,GREENE,2
COLORADO,July,Flash Flood,LA PLATA,2
IOWA,June,Flash Flood,BLACK HAWK,2
NORTH CAROLINA,September,Flash Flood,ROBESON,2
NORTH CAROLINA,September,Flash Flood,COLUMBUS,2
NORTH CAROLINA,September,Flash Flood,ROBESON,2
NORTH CAROLINA,September,Flash Flood,COLUMBUS,2
SOUTH CAROLINA,September,Flash Flood,DILLON,2
NORTH CAROLINA,September,Flash Flood,BLADEN,2
IOWA,September,Flash Flood,MARSHALL,2
MASSACHUSETTS,July,Flash Flood,SUFFOLK,2
NORTH CAROLINA,October,Flash Flood,DAVIDSON,2
VIRGINIA,October,Flash Flood,LYNCHBURG (C),2
UTAH,October,Flash Flood,UTAH,2
KENTUCKY,November,Flash Flood,BUTLER,2
CALIFORNIA,August,Flash Flood,RIVERSIDE,2
ARIZONA,August,Flash Flood,MARICOPA,2
ARIZONA,August,Flash Flood,PINAL,2
ARIZONA,August,Flash Flood,LA PAZ,2
ARIZONA,October,Flash Flood,MARICOPA,2
ARIZONA,August,Flash Flood,PIMA,2
ARIZONA,August,Flash Flood,LA PAZ,2
INDIANA,April,Flash Flood,OWEN,2
IOWA,September,Flash Flood,POWESHIEK,2
FLORIDA,May,Flood,HILLSBOROUGH,2
ARKANSAS,February,Flood,CRAIGHEAD,2
WISCONSIN,February,Flood,ROCK,2
ARKANSAS,February,Flood,CHICOT,2
ARKANSAS,February,Flood,ASHLEY,2
WEST VIRGINIA,February,Flood,WAYNE,2
WEST VIRGINIA,February,Flood,MASON,2
INDIANA,February,Flood,WARRICK,2
INDIANA,March,Flood,GIBSON,2
INDIANA,March,Flood,POSEY,2
WASHINGTON,April,Flood,FERRY,2
INDIANA,April,Flood,PIKE,2
OHIO,April,Flood,PERRY,2
INDIANA,April,Flood,GIBSON,2
INDIANA,April,Flood,POSEY,2
INDIANA,June,Flood,DECATUR,2
CALIFORNIA,April,Flood,EL DORADO,2
CALIFORNIA,April,Flood,YUBA,2
IDAHO,May,Flood,NEZ PERCE,2
WEST VIRGINIA,May,Flood,POCAHONTAS,2
NORTH CAROLINA,May,Flood,RUTHERFORD,2
FLORIDA,May,Flood,BROWARD,2
NEBRASKA,September,Flood,ADAMS,2
MASSACHUSETTS,August,Flood,HAMPDEN,2
MISSISSIPPI,June,Flood,LAFAYETTE,2
OHIO,June,Flood,CLERMONT,2
IOWA,July,Flood,POLK,2
IOWA,July,Flood,POLK,2
IOWA,July,Flood,POLK,2
IOWA,September,Flood,FRANKLIN,2
OHIO,April,Flood,ASHLAND,2
ARIZONA,October,Flood,MARICOPA,2
WISCONSIN,October,Flood,LAFAYETTE,2
ARKANSAS,February,Tornado,JACKSON,2
TEXAS,January,Tornado,JASPER,2
KENTUCKY,February,Tornado,CHRISTIAN,2
MISSISSIPPI,March,Tornado,WARREN,2
ARKANSAS,March,Tornado,SEBASTIAN,2
KENTUCKY,April,Tornado,HICKMAN,2
KENTUCKY,April,Tornado,GRAVES,2
MISSOURI,April,Tornado,TEXAS,2
MISSISSIPPI,April,Tornado,COPIAH,2
ARKANSAS,April,Tornado,FRANKLIN,2
FLORIDA,April,Tornado,PINELLAS,2
WYOMING,June,Tornado,WASHAKIE,2
NEW YORK,May,Tornado,YATES,2
MISSOURI,May,Tornado,POLK,2
MISSOURI,May,Tornado,POLK,2
OHIO,September,Tornado,TRUMBULL,2
TENNESSEE,September,Tornado,CANNON,2
KENTUCKY,February,Tornado,BUTLER,2
VIRGINIA,September,Tornado,HANOVER,2
VIRGINIA,September,Tornado,MECKLENBURG,2
VIRGINIA,September,Tornado,CHESTERFIELD,2
VIRGINIA,September,Tornado,RICHMOND (C),2
MISSOURI,August,Tornado,NEWTON,2
MISSOURI,August,Tornado,BARRY,2
MINNESOTA,July,Tornado,BELTRAMI,2
MINNESOTA,July,Tornado,BELTRAMI,2
OKLAHOMA,August,Tornado,MAYES,2
ILLINOIS,June,Tornado,CHAMPAIGN,2
ILLINOIS,June,Tornado,WHITE,2
OKLAHOMA,May,Tornado,GRADY,2
ILLINOIS,December,Tornado,FULTON,2
INDIANA,December,Tornado,HARRISON,2
OKLAHOMA,October,Tornado,CLEVELAND,2
MASSACHUSETTS,October,Tornado,BRISTOL,2
FLORIDA,November,Tornado,SANTA ROSA,2
TENNESSEE,November,Tornado,LAWRENCE,2
LOUISIANA,November,Tornado,CONCORDIA,2
LOUISIANA,November,Tornado,CATAHOULA,2
ARKANSAS,April,Tornado,JOHNSON,2
MISSISSIPPI,September,Tropical Depression,CLARKE,2
MISSISSIPPI,September,Tropical Depression,JASPER,2
NORTH CAROLINA,September,Tropical Storm,ROBESON,2
NORTH CAROLINA,October,Tropical Storm,IREDELL,2
FLORIDA,March,Wildfire,INLAND LEVY,2
VIRGINIA,September,Flash Flood,DANVILLE (C),2
NORTH DAKOTA,June,Flash Flood,MERCER,2
VIRGINIA,September,Flash Flood,CHARLOTTE,2
WEST VIRGINIA,January,Flood,WOOD,2
ARIZONA,August,Flash Flood,PIMA,2
KENTUCKY,September,Flood,BOURBON,2
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,2
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,2
NEW HAMPSHIRE,March,Coastal Flood,COASTAL ROCKINGHAM,2
NEW YORK,June,Flash Flood,FRANKLIN,2
MISSOURI,February,Flash Flood,BUTLER,2
ALABAMA,April,Flash Flood,WASHINGTON,2
TEXAS,September,Flash Flood,DENTON,2
KENTUCKY,February,Flash Flood,JEFFERSON,2
NEVADA,July,Flash Flood,CLARK,2
WEST VIRGINIA,May,Flash Flood,KANAWHA,2
KENTUCKY,May,Flash Flood,MCCRACKEN,2
CALIFORNIA,July,Flash Flood,INYO,2
KENTUCKY,July,Flash Flood,JEFFERSON,2
PENNSYLVANIA,August,Flash Flood,SUSQUEHANNA,2
OKLAHOMA,August,Flash Flood,CREEK,2
NEW YORK,August,Flash Flood,CHEMUNG,2
NEW YORK,August,Flash Flood,TIOGA,2
MISSISSIPPI,August,Flash Flood,BOLIVAR,2
VIRGINIA,August,Flash Flood,BEDFORD,2
TEXAS,June,Flash Flood,BEE,2
KENTUCKY,June,Flash Flood,HARLAN,2
IOWA,June,Flash Flood,HUMBOLDT,2
NEW YORK,August,Flash Flood,BROOME,2
IOWA,June,Flash Flood,WEBSTER,2
IOWA,June,Flash Flood,WEBSTER,2
VIRGINIA,September,Flash Flood,BEDFORD,2
GEORGIA,May,Flash Flood,UPSON,2
ALABAMA,September,Flash Flood,CLARKE,2
ALABAMA,September,Flash Flood,CHOCTAW,2
ALABAMA,September,Flash Flood,CLARKE,2
CALIFORNIA,December,Flash Flood,SAN DIEGO,2
MISSISSIPPI,December,Flash Flood,ADAMS,2
ARIZONA,October,Flash Flood,SANTA CRUZ,2
VIRGINIA,October,Flash Flood,PATRICK,2
OKLAHOMA,October,Flash Flood,JOHNSTON,2
NORTH CAROLINA,October,Flash Flood,GRANVILLE,2
WISCONSIN,August,Flash Flood,MILWAUKEE,2
TENNESSEE,June,Flash Flood,JACKSON,2
MAINE,July,Flash Flood,ANDROSCOGGIN,2
ARIZONA,August,Flash Flood,PINAL,2
ARIZONA,August,Flash Flood,MARICOPA,2
MISSISSIPPI,November,Flash Flood,JONES,2
ARIZONA,August,Flash Flood,MARICOPA,2
CALIFORNIA,October,Flash Flood,RIVERSIDE,2
OHIO,February,Flood,KNOX,2
KENTUCKY,February,Flood,JOHNSON,2
CALIFORNIA,January,Flood,RIVERSIDE,2
ILLINOIS,March,Flood,WABASH,2
KENTUCKY,March,Flood,MCCRACKEN,2
KENTUCKY,March,Flood,GRAVES,2
OKLAHOMA,February,Flood,CHEROKEE,2
ILLINOIS,April,Flood,WABASH,2
IOWA,April,Flood,CERRO GORDO,2
IOWA,June,Flood,BLACK HAWK,2
OHIO,August,Flood,HIGHLAND,2
VIRGINIA,June,Flood,FREDERICKSBURG (C),2
TEXAS,June,Flood,SAN PATRICIO,2
LOUISIANA,February,Tornado,VERNON,2
GEORGIA,February,Tornado,HEARD,2
FLORIDA,February,Tornado,JACKSON,2
TENNESSEE,February,Tornado,GIBSON,2
TENNESSEE,February,Tornado,WEAKLEY,2
MISSISSIPPI,April,Tornado,CLAIBORNE,2
INDIANA,April,Tornado,TIPPECANOE,2
MISSISSIPPI,April,Tornado,JEFFERSON DAVIS,2
MISSOURI,April,Tornado,TEXAS,2
MISSOURI,April,Tornado,WRIGHT,2
LOUISIANA,April,Tornado,RICHLAND,2
ALABAMA,April,Tornado,BALDWIN,2
ALABAMA,April,Tornado,BALDWIN,2
ARKANSAS,November,Tornado,LOGAN,2
OHIO,July,Tornado,MARION,2
VIRGINIA,May,Tornado,BEDFORD,2
MISSOURI,May,Tornado,CAPE GIRARDEAU,2
WISCONSIN,May,Tornado,GRANT,2
MASSACHUSETTS,July,Tornado,WORCESTER,2
MISSOURI,August,Tornado,VERNON,2
WISCONSIN,August,Tornado,MONROE,2
FLORIDA,December,Tornado,MADISON,2
ILLINOIS,December,Tornado,MACON,2
GEORGIA,December,Tornado,WORTH,2
TENNESSEE,February,Tornado,ROBERTSON,2
OHIO,April,Tornado,SUMMIT,2
NEW YORK,October,Tornado,ROCKLAND,2
LOUISIANA,October,Tornado,ALLEN,2
TEXAS,October,Tornado,ELLIS,2
TEXAS,October,Tornado,JASPER,2
PENNSYLVANIA,October,Tornado,CRAWFORD,2
PENNSYLVANIA,October,Tornado,CRAWFORD,2
PENNSYLVANIA,October,Tornado,LACKAWANNA,2
TENNESSEE,November,Tornado,DEKALB,2
MISSISSIPPI,November,Tornado,HINDS,2
MISSISSIPPI,November,Tornado,SMITH,2
MISSISSIPPI,November,Tornado,LOWNDES,2
NORTH CAROLINA,October,Tropical Storm,SCOTLAND,2
NORTH CAROLINA,October,Tropical Storm,HOKE,2
NORTH CAROLINA,September,Tropical Storm,DURHAM,2
TEXAS,March,Wildfire,HIDALGO,2
SOUTH CAROLINA,October,Flash Flood,LEXINGTON,2
GEORGIA,October,Flash Flood,RICHMOND,2
FLORIDA,November,Tornado,PASCO,2
VIRGINIA,September,Flash Flood,FLOYD,2
ARIZONA,August,Flash Flood,MOHAVE,2
WISCONSIN,September,Flood,BUFFALO,2
CALIFORNIA,November,Wildfire,SANTA MONICA MOUNTAINS RECREATION AREA,2
CALIFORNIA,November,Wildfire,LOS ANGELES COUNTY SAN FERNANDO VALLEY,2
CALIFORNIA,November,Wildfire,VENTURA COUNTY COAST,2
CALIFORNIA,November,Wildfire,VENTURA COUNTY COASTAL VALLEYS,2
CALIFORNIA,November,Wildfire,LOS ANGELES COUNTY COASTS INCLUDING DOWNTOWN LOS ANGELES,2
TEXAS,September,Flash Flood,TARRANT,2
SOUTH CAROLINA,September,Flash Flood,HORRY,2
SOUTH CAROLINA,September,Flash Flood,GEORGETOWN,2
NORTH CAROLINA,September,Flash Flood,ROBESON,2
ARKANSAS,February,Flash Flood,RANDOLPH,2
TENNESSEE,February,Flash Flood,DYER,2
INDIANA,April,Flash Flood,FAYETTE,2
MISSISSIPPI,July,Flash Flood,FORREST,2
NEW MEXICO,July,Flash Flood,SOCORRO,2
NORTH DAKOTA,May,Flash Flood,ADAMS,2
OHIO,September,Flash Flood,HAMILTON,2
OHIO,September,Flash Flood,HAMILTON,2
KENTUCKY,May,Flash Flood,GRANT,2
KENTUCKY,September,Flash Flood,SCOTT,2
MISSISSIPPI,September,Flash Flood,LEFLORE,2
KENTUCKY,September,Flash Flood,JEFFERSON,2
WEST VIRGINIA,August,Flash Flood,ROANE,2
NORTH CAROLINA,August,Flash Flood,IREDELL,2
WEST VIRGINIA,June,Flash Flood,KANAWHA,2
OHIO,June,Flash Flood,ADAMS,2
KANSAS,May,Flash Flood,OSBORNE,2
KANSAS,May,Flash Flood,MITCHELL,2
MISSISSIPPI,December,Flash Flood,HINDS,2
NORTH CAROLINA,September,Flash Flood,ROBESON,2
NORTH CAROLINA,September,Flash Flood,COLUMBUS,2
NORTH CAROLINA,September,Flash Flood,PENDER,2
GEORGIA,July,Flash Flood,POLK,2
TEXAS,October,Flash Flood,DALLAS,2
ARIZONA,August,Flash Flood,MARICOPA,2
ARIZONA,October,Flash Flood,MARICOPA,2
WISCONSIN,September,Flash Flood,VERNON,2
INDIANA,April,Flash Flood,VIGO,2
INDIANA,April,Flash Flood,PARKE,2
IOWA,September,Flash Flood,RINGGOLD,2
INDIANA,April,Flash Flood,UNION,2
ILLINOIS,February,Flood,JACKSON,2
KENTUCKY,March,Flood,HENDERSON,2
INDIANA,June,Flood,BARTHOLOMEW,2
MASSACHUSETTS,August,Flood,FRANKLIN,2
MASSACHUSETTS,August,Flood,BARNSTABLE,2
MASSACHUSETTS,August,Flood,HAMPDEN,2
MASSACHUSETTS,August,Flood,MIDDLESEX,2
MARYLAND,July,Flood,BALTIMORE,2
WISCONSIN,October,Flood,COLUMBIA,2
OHIO,April,Flood,TRUMBULL,2
WISCONSIN,August,Flood,IOWA,2
VIRGINIA,January,Tornado,AMELIA,2
MISSISSIPPI,March,Tornado,ATTALA,2
LOUISIANA,March,Tornado,FRANKLIN,2
KENTUCKY,April,Tornado,HICKMAN,2
MISSISSIPPI,April,Tornado,COVINGTON,2
KENTUCKY,February,Tornado,BARREN,2
OKLAHOMA,August,Tornado,MAYES,2
ILLINOIS,August,Tornado,FULTON,2
ILLINOIS,June,Tornado,WILL,2
OKLAHOMA,May,Tornado,GRADY,2
MISSOURI,May,Tornado,GREENE,2
NEBRASKA,May,Tornado,HALL,2
ILLINOIS,December,Tornado,MCLEAN,2
NORTH CAROLINA,December,Tornado,NEW HANOVER,2
TEXAS,December,Tornado,DICKENS,2
KENTUCKY,February,Tornado,LOGAN,2
FLORIDA,December,Tornado,MANATEE,2
FLORIDA,December,Tornado,CHARLOTTE,2
CONNECTICUT,July,Tornado,WINDHAM,2
OKLAHOMA,October,Tornado,OKLAHOMA,2
TEXAS,October,Tornado,NACOGDOCHES,2
TEXAS,October,Tornado,BRAZORIA,2
SOUTH CAROLINA,October,Tropical Storm,COASTAL HORRY,2
KENTUCKY,May,Flash Flood,MORGAN,2
INDIANA,July,Tornado,MADISON,2
NORTH CAROLINA,September,Flood,JOHNSTON,2
MISSISSIPPI,January,Tornado,COVINGTON,2
FLORIDA,October,Tropical Storm,CENTRAL WALTON,2
FLORIDA,October,Tropical Storm,NORTH WALTON,2
FLORIDA,October,Tropical Storm,SOUTH WALTON,2
SOUTH DAKOTA,May,Flash Flood,CAMPBELL,2
VIRGINIA,September,Flash Flood,GRAYSON,2
ARIZONA,October,Flash Flood,MOHAVE,2
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,2
MAINE,March,Coastal Flood,COASTAL CUMBERLAND,2
LOUISIANA,September,Flash Flood,CONCORDIA,2
MISSISSIPPI,May,Flash Flood,JONES,2
NEW YORK,September,Flash Flood,BROOME,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
NEW HAMPSHIRE,August,Flash Flood,CHESHIRE,2
AMERICAN SAMOA,January,Flash Flood,TUTUILA,2
NORTH DAKOTA,June,Flash Flood,DUNN,2
IOWA,June,Flash Flood,STORY,2
OHIO,April,Flood,CUYAHOGA,2
GEORGIA,February,Tornado,TALBOT,2
MISSISSIPPI,March,Tornado,MADISON,2
MISSOURI,April,Tornado,STODDARD,2
MISSISSIPPI,April,Tornado,RANKIN,2
ILLINOIS,June,Tornado,WILLIAMSON,2
ILLINOIS,December,Tornado,CASS,2
IOWA,September,Tornado,LINN,2
VIRGINIA,October,Tornado,GLOUCESTER,2
KENTUCKY,November,Tornado,MARION,2
MISSISSIPPI,November,Tornado,OKTIBBEHA,2
ILLINOIS,June,Tornado,CHAMPAIGN,2
CALIFORNIA,August,Wildfire,S SIERRA MTNS,2
CALIFORNIA,August,Wildfire,S SIERRA FOOTHILLS,2
CALIFORNIA,July,Wildfire,S SIERRA FOOTHILLS,2
CALIFORNIA,July,Wildfire,S SIERRA MTNS,2
INDIANA,February,Flood,PULASKI,2
IOWA,July,Tornado,POLK,2
VIRGINIA,May,Flash Flood,ALBEMARLE,2
MISSOURI,September,Flash Flood,DALLAS,2
KENTUCKY,February,Flood,SIMPSON,2
PENNSYLVANIA,July,Flash Flood,LUZERNE,2
KENTUCKY,September,Flash Flood,JEFFERSON,2
PENNSYLVANIA,August,Flash Flood,BRADFORD,2
ILLINOIS,September,Flash Flood,HAMILTON,2
MASSACHUSETTS,August,Flash Flood,ESSEX,2
NEW YORK,August,Flash Flood,BROOME,2
NORTH DAKOTA,June,Flash Flood,MCLEAN,2
GEORGIA,August,Flash Flood,CLAYTON,2
MARYLAND,May,Flash Flood,FREDERICK,2
MISSISSIPPI,December,Flash Flood,JONES,2
NORTH CAROLINA,September,Flash Flood,COLUMBUS,2
GEORGIA,July,Flash Flood,CARROLL,2
SOUTH CAROLINA,September,Flash Flood,MARION,2
ARIZONA,August,Flash Flood,YUMA,2
ARIZONA,October,Flash Flood,MARICOPA,2
ARIZONA,October,Flash Flood,MARICOPA,2
CONNECTICUT,September,Flood,WINDHAM,2
CONNECTICUT,September,Flood,WINDHAM,2
